"gene" "baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Rps15"	20455.4463587776	-0.201086209776388	0.146531675825014	-1.37230539843495	0.169968385785208	0.397715653314176
"Lrmda"	47.0834821813792	0.171713703221959	0.244005014226242	0.703730223604117	0.481600794622142	0.711101700091925
"Snu13"	3930.2407409061	-0.240374392240458	0.0986899174168943	-2.43565298798506	0.0148649371750893	0.0877427627433579
"Zkscan7"	1587.30196682169	-0.0541011544085742	0.0979481124804813	-0.552345043089577	0.580711975628383	0.78063183328438
"Arhgap22"	93.3268804927652	-0.0811312073008375	0.33759801295795	-0.240318971637262	0.810082988660585	0.913865580624989
"Snrnp70"	15347.4423472105	-0.101353279935454	0.0852601438539004	-1.18875333015073	0.234536747921275	0.479689673362234
"2010109I03Rik"	10693.2487455015	-0.361554920002421	0.482363943118887	-0.749547981685085	0.453526990165385	0.6870669453781
"Eno1"	36817.9135448393	-0.264958259190034	0.14530324383802	-1.82348481831143	0.0682299943785935	0.228349326846552
"Sema3e"	251.208340549283	-0.0658211875297334	0.189390223132177	-0.347542689591723	0.728183653083782	0.869806817352019
"Zfp773"	834.047874922975	0.676934409527171	0.158966076576781	4.25835765783784	2.05934282358553e-05	0.00105039118007914
"Gm5616"	4.72150097876643	-2.01666096252326	2.62315149977945	-0.768793172141534	0.442016102857771	NA
"Olfr322"	63.3128075714659	0.19532581228523	0.181173304494858	1.07811585614024	0.280982056357788	0.529724448199241
"Nup98"	10022.0343348235	-0.0589360182418409	0.0652664438606213	-0.903006426513764	0.366522484181869	0.612878505852322
"Gm10132"	21.4313158888747	0.249410585096751	0.411803561526892	0.605654269166548	0.544744357176723	NA
"Aox1"	142.949138862945	0.330812023211448	0.164770739080687	2.00771098713984	0.0446740124096683	0.175058439892202
"Col23a1"	149.25287739851	-0.165324804629747	0.253988294329051	-0.650915055225194	0.515101322350283	0.736276522654561
"Jazf1"	292.032785314728	-0.00194154229115717	0.129373999215725	-0.0150072062618993	0.988026431264888	0.995391005852888
"Klhdc3"	2307.88820252815	0.00662030285145033	0.0905100414314232	0.073144401955294	0.941691208612194	0.975210672145803
"Olfr1410"	76.753753140881	0.0620593832430857	0.185146805045816	0.335190138591527	0.737481660460551	0.875003840744176
"Gng8"	6.81301246725198	-1.66988955842627	0.563748487604351	-2.96211802806331	0.00305530639872322	NA
"Egfem1"	7.54976665481009	-1.03539092382992	0.938575341335681	-1.10315163656064	0.269961319913387	NA
"Ccdc102a"	67.9378900907026	-0.317282551328994	0.342961190790071	-0.925126690276756	0.354900011107001	0.602724113753269
"Gm10134"	138.367249623514	0.151025997247011	0.154848000502234	0.975317709994145	0.329402688314711	0.578202037506283
"Olfr64"	131.064004083899	0.237080831862477	0.174772433182882	1.35651159364701	0.174936449111556	0.40355761318354
"Unc5d"	403.003450452845	0.159288265456572	0.145737935877572	1.09297736719959	0.274403737061731	0.52325352954869
"Sox11"	63.8458087610683	0.101186089793266	0.188048065358298	0.538086311074092	0.59051746255074	0.787230366976165
"Jakmip1"	3634.19414357444	0.010140827750359	0.0949449324452589	0.106807467120014	0.914941723460715	0.963587512615471
"Slc22a21"	1814.5364398184	0.445139530897822	0.118572996711006	3.75413916528352	0.000173938211691335	0.00434956125425826
"Gm10135"	31.4354408470863	0.790586021852198	0.368633931588864	2.14463714299078	0.031981870150314	NA
"Zbtb18"	3927.68593040954	0.0632510075567601	0.14884833555216	0.424935941151963	0.670883373234568	0.836993452141687
"Brwd3"	4046.45057001246	-0.0140502109569773	0.104266598697284	-0.134752750473515	0.892807364654716	0.95423870501144
"Nkx6-3"	70.8127696838113	-0.0274722025232942	0.222824082795087	-0.123290993409173	0.901876672638691	0.956790990494755
"Crb1"	138.804320955409	0.116287063441068	0.155076704072699	0.749868035540355	0.453334187563807	0.687013559854972
"Glyat"	99.5489000090967	0.0927856284497837	0.13406426301693	0.692098150258481	0.488875693229286	0.716256117635322
"Gm13910"	10.3541432556215	0.347263395115009	0.642559869227036	0.540437415633733	0.588895410495393	NA
"Pcdhb5"	54.527320514548	-0.325791828546346	0.23004283183997	-1.41622247448677	0.156710377700062	0.377375837856137
"Hist2h2ab"	84.45079062837	-0.569241394650619	0.304820476271758	-1.8674644223806	0.0618367606660136	0.21488435869477
"Cycs"	7587.14545800645	-0.0600143316961289	0.169617411181121	-0.353821764394485	0.723472461625119	0.867078988466192
"Gm8730"	5.86883118343373	-0.623514117509996	0.620748258150684	-1.00445568605791	0.315159020557956	NA
"Sfxn4"	204.197031751987	0.290210638570826	0.114100941329552	2.54345525277153	0.0109762114867427	0.0716440785743519
"Mapk15"	168.312748228323	0.369469669526353	0.193471790881156	1.90968237717564	0.0561741213573703	0.202836667285018
"Olfr816"	58.1914760061066	-0.019913704748654	0.244194215534753	-0.0815486341682813	0.935005649165484	0.972926927621818
"Tnfrsf11b"	310.74127172411	-0.609125298911956	0.266239623826294	-2.28788371226582	0.0221442940726051	0.112919477115024
"Hsd3b2"	504.577947367957	0.275752962774753	0.161785130052632	1.70443947898701	0.0882990136650404	0.267828529591808
"Gm10136"	52.4146458540287	0.18039140924691	0.211395306955596	0.853336868470795	0.393472520175923	0.637274724414536
"Rnf217"	1361.71631382676	-0.110505485092038	0.0793636684407773	-1.3923938656452	0.163803161045372	0.388083502400114
"Chadl"	120.488020244619	-0.149832549978589	0.188320439812761	-0.79562553128891	0.426249722331542	0.664947967251044
"S100a7a"	51.6358218398119	-0.719263089733011	0.634525086659417	-1.13354555218567	0.256985223193513	0.504921457079256
"Olfr1469"	28.1568413542109	0.212567661088045	0.232700143360464	0.913483154837454	0.360988489092614	NA
"Olfr282"	12.8041298038818	0.541025473370015	0.385190610721612	1.40456557951001	0.160150497996787	NA
"Utp14a"	2398.26726141287	-0.219620223070015	0.111298165409744	-1.9732600466637	0.048465942370795	0.184077590164819
"Chchd1"	1062.45827822867	-0.122663740649277	0.176695993600018	-0.694207820732751	0.487551888736811	0.715219480010206
"Slc22a8"	48.4974084695738	0.14677745887873	0.211256211453541	0.694784110104183	0.487190607670404	0.71487008168089
"Prpf38a"	2528.99392619022	-0.191408708697168	0.0924635012600756	-2.07010015940004	0.0384429659731886	0.158933276529632
"Ap3s2"	2043.20741312447	-0.0138957527143728	0.0938784999998009	-0.148018478292711	0.882328185308013	0.949669916325039
"Hspbp1"	1324.4911636956	-0.189135512273059	0.114596867902241	-1.65044224798887	0.0988525161499369	0.286262563312635
"Lin28b"	17.8640553374517	-0.254534587263383	0.447505928221925	-0.568784838839398	0.56950216477493	NA
"Gpatch1"	1549.97717144874	-0.120899102068609	0.0653540654219186	-1.8499094323834	0.0643266041726452	0.21990599798165
"Alms1"	3939.26720453706	-0.102604780514313	0.0788903284633759	-1.30060024483161	0.193395323205305	0.426552252852874
"Arl9"	15.7795725694551	-0.113386186854933	0.355293857362601	-0.319133541166783	0.749625250232865	NA
"Olfr532"	19.6567600163938	-0.259242980457741	0.293885774677608	-0.882121568293429	0.377711069790328	NA
"Olfr1382"	6.46565384899689	0.172645222166803	0.754105852984164	0.228940302589627	0.818915315390777	NA
"Cdc42ep5"	2717.33309130031	0.126595209706234	0.163933569364415	0.772234815584477	0.439975364582967	0.676548553693466
"Olfr862"	12.2735582050532	0.397854703439997	0.394233568961543	1.00918525149442	0.312885798448948	NA
"Olfr1276"	126.249253797754	0.316625947792311	0.137175264488219	2.30818543688322	0.0209888248105201	0.109158850452778
"Ppcdc"	2890.14885145739	0.0457950057848891	0.087394632247961	0.524002500004313	0.600276801033263	0.793897922404325
"Rnf183"	32.8053845914563	-0.168511491705303	0.25250325044302	-0.667363653377322	0.504539876541208	NA
"Gpx1"	8581.33694451722	-0.202670086039168	0.146032266235816	-1.38784455835187	0.165184383187926	0.39058163167743
"Chd4"	25633.9899759373	-0.0491579479949284	0.0955697144037225	-0.514367425932306	0.606995128929877	0.798190194056623
"Slc24a3"	231.840986804912	-0.16357661718481	0.288248201705196	-0.567485299880921	0.570384511158816	0.775189196498378
"Rps6-ps1"	21.6268478085355	-0.128098603465806	0.253160252486533	-0.505998087012575	0.612857992600498	NA
"Uqcrh"	14269.8281045238	0.0237377225483079	0.161208169378771	0.147248880995195	0.882935579602563	0.949669916325039
"Ptcd3"	5991.03732134404	-0.185555672987195	0.099000649612333	-1.87428742855522	0.0608908193110123	0.213066612690133
"Gm6498"	10.5651867975278	-0.248221400260447	0.441089104165167	-0.562746614950389	0.573607437164179	NA
"Nlgn1"	486.495670506945	0.359932304568981	0.161513753322484	2.22849322218603	0.0258476428130217	0.123753125452037
"Rpl7l1"	4841.93428427974	-0.331740037172433	0.10710281332262	-3.09739797565495	0.00195227584340254	0.0227487335137333
"Crem"	322.214164991673	0.086503449072121	0.112047358543355	0.772025777284611	0.440099160395769	0.676548553693466
"Zkscan8"	2373.51728620988	-0.0751703851113822	0.0912164721381876	-0.824087835774919	0.40988965135739	0.651592963673616
"Nupl1"	430.524902319098	0.0740757502605214	0.141757554910129	0.522552398053733	0.601285773853927	0.794497588978075
"CAAA01118383.1"	954.7260583191	0.123882790293922	0.124539629227689	0.994725864065596	0.31986961159924	0.568973965489852
"Gm7964"	7.96427712249577	-0.682325414801854	0.538868831260861	-1.26621800189358	0.205435044214566	NA
"Klk1"	55285.1867901318	-0.219418581184363	0.147212455916247	-1.49048923760361	0.136095644214482	0.345918430449161
"Dpp3"	11651.2182147226	-0.125969290128605	0.0853379312720269	-1.47612308209183	0.139910853473446	0.351213416599707
"Tdgf1-ps2"	13.9038316626738	0.0858620530283643	0.393066924986348	0.218441307498326	0.827085283808058	NA
"Srrm4"	15.6072428741034	-0.165951545555258	0.677388746592897	-0.244987160459861	0.806466372951292	NA
"Pepd"	3660.89475560607	-0.0021484029416064	0.091279559211219	-0.0235365174872836	0.981222309803336	0.992201688604347
"Zar1"	37.9823007761462	0.116360789959689	0.252391960485695	0.461032077787928	0.644775591059804	NA
"Brpf3"	6559.8088214068	0.16124092020866	0.108938157561551	1.48011425764713	0.138842757236958	0.349693633343856
"Amd2"	1085.15177900957	-0.484045930909533	0.117418840628752	-4.12238724482013	3.7496616287934e-05	0.00152393531218533
"Hist2h2aa2"	1346.67955082329	-0.485359520973827	0.26048105626921	-1.86331984339085	0.0624172799436197	0.215974361838256
"Nr6a1"	2236.07973610832	0.272979544462831	0.139220530996285	1.96077074630692	0.0499057720320599	0.18766014865425
"Olfr120"	695.326181543777	-0.246399967523755	0.199523352264095	-1.23494300154707	0.216851718015047	0.456316168964085
"Vmn1r211"	30.3052581391476	0.218472336058111	0.228258072278834	0.957128630225312	0.338502334443514	NA
"Olfr190"	327.84172376688	0.0640182943887981	0.115684422967503	0.553387333805359	0.579998210264704	0.780275909407888
"Klk8"	9.08901004049896	1.44435668042067	0.504102017346646	2.86520710237003	0.00416736593856559	NA
"Pym1"	919.407755641575	-0.0445687364764161	0.0976485450387853	-0.456419872500033	0.648088078171462	0.824136476279831
"Mro"	81.1697994960304	-0.0321529736410574	0.206757347098306	-0.15551067032104	0.876418742575236	0.947912775821355
"Gpn1"	1700.18876653053	-0.145980453184933	0.0821591904112241	-1.77680004457529	0.0756011445562733	0.243576018539375
"Gm5089"	20.1438706814913	0.116541277410826	0.299698400385538	0.388861859992928	0.697378337295198	NA
"Scgb3a1"	38.3529745702285	0.122214534326511	0.244389181186079	0.500081606449903	0.617017617021429	NA
"Dzip3"	705.86862879439	-0.0104942693229373	0.130467939088845	-0.0804356181007115	0.935890799518747	0.973110806284183
"Ipcef1"	111.693576806815	-0.0156418299884026	0.180433060752688	-0.0866904874480969	0.930917537867597	0.971211963547156
"Mtx1"	2614.43856590849	-0.111720233331529	0.0978427865688401	-1.14183413258499	0.253522971648093	0.502213482554739
"Fbln2"	495.435453626619	-0.316346798585392	0.277902318758133	-1.13833810383108	0.254979328927857	0.503442900755861
"Olfr1202"	143.542651629031	0.286826474509507	0.162489769611022	1.76519712715533	0.0775306412803424	0.247272155369864
"Vrk2"	964.954536775243	-0.0262251413771835	0.0877013996853201	-0.299027626369493	0.764918966607061	0.88989523145377
"Cnnm2"	556.187301700779	0.137646229694411	0.114753979929685	1.19948981097434	0.230337544289862	0.474780300787384
"Hcst"	44.5735896525952	0.577009734602978	0.227018855494705	2.54168198207851	0.0110320499392857	0.0718442239778268
"Cadm2"	54.657027970109	-0.163336287150156	0.379675098180971	-0.430200157799927	0.667050047229349	0.834858148848579
"Mocs1"	1912.35002644181	0.115745989568888	0.0882839139306815	1.31106545253271	0.189835651389772	0.422419303305772
"Prr36"	199.143224708002	0.300527531516161	0.206301576106948	1.45673890227753	0.14518846688621	0.358561388294059
"Med14"	4891.37279762234	-0.107344841993182	0.0567610699798678	-1.89117016348098	0.0586016328312091	0.207722863081932
"Cenpj"	617.672690940046	-0.227512138571656	0.0884664529472212	-2.57173347627477	0.0101190759177069	0.0679563789820801
"Rhox8"	29.2524498644007	0.136651895923871	0.28886211916768	0.473069630305339	0.636163502897687	NA
"Fam172a"	1662.27346457321	0.0506497508045656	0.106319373452934	0.476392487649371	0.633794785656015	0.814242424158867
"Trim38"	43.0429564584085	1.04978103260391	0.323763153011587	3.24243516545672	0.00118512910023862	NA
"Zfp69"	127.125748319007	-0.0656896206282909	0.125227037106002	-0.524564200721975	0.599886178658725	0.793611852871133
"Arih2"	5848.62457652252	0.0844744237668697	0.0621734098457157	1.35869053951672	0.174244671191746	0.402464285675282
"Rab44"	34.8401463502703	-0.76380794284491	0.356378597857377	-2.14324863343951	0.0320931390251236	NA
"Izumo1"	76.1865930706333	-0.0268402159634521	0.190037318286478	-0.141236553985628	0.887683069591355	0.952099211840615
"Ghrl"	226.89717590934	0.226453888062508	0.13724230392773	1.65002977640011	0.0989368460542809	0.286369974304153
"Tnnt1"	115.04052555338	-0.310866400608861	0.183742343205262	-1.69186043448671	0.0906725873972407	0.272555406559964
"Rab3ip"	2917.7655807747	-0.0729772825256845	0.0899014574745434	-0.811747490816251	0.41693653771355	0.657688729345637
"Gm4735"	11.137626783958	-0.123517256392392	1.11868462801767	-0.110412937926274	0.912081892883342	NA
"Zfp936"	27.9026623651128	0.383298985345834	0.303582406292933	1.2625862942004	0.206737896018199	NA
"4430402I18Rik"	80.4976108004994	0.0820278226942505	0.202904843239912	0.404267445687641	0.686016061777805	0.845344232639791
"Ano6"	3983.29811638593	0.0281490876764158	0.103424035543679	0.272171623631218	0.785490059563509	0.900270796141579
"Defa24"	153.23064768315	5.72875266257582	2.39453135610216	2.39243167477295	0.0167371440671994	0.0946938521774043
"Ifi27"	1693.35526577011	0.893024280506272	0.22532961921593	3.96319082956643	7.39546195726086e-05	0.00244476623111995
"Hist2h2aa1"	874.291278177605	-0.208393416517344	0.321812468054577	-0.647561661538864	0.517268500711484	0.737930288592847
"Chil1"	13.6416473832054	0.627338412124061	0.476478221797907	1.31661508002802	0.187967681418906	NA
"Plcxd1"	424.132056765279	0.109752460205732	0.10043227866172	1.09280065799766	0.27448133267575	0.523283146036731
"Olfr329-ps"	141.788797593574	0.315506843236337	0.178707856985298	1.7654894897111	0.077481535103999	0.247272155369864
"Ethe1"	24341.4075299246	0.0762495148801827	0.188558966979135	0.404380211144349	0.685933149776086	0.84532425338196
"Vmn1r13"	1449.98643231271	0.326617486640412	0.151071303711304	2.1620087906607	0.0306174986159384	0.137755033541257
"Gimap8"	443.69954790237	0.129494537456353	0.100384197507856	1.28998926794447	0.197054384343199	0.431134250376146
"Zfp428"	88.430763577325	0.100123472114264	0.185050925579355	0.541059018217819	0.588466904266215	0.786001419237904
"Hvcn1"	100.434261305692	0.122457863787249	0.242165977131356	0.50567740868415	0.6130831300853	0.801694423329535
"Gpbar1"	29.3198139895915	-0.0236076809441729	0.278548869209462	-0.0847523847832265	0.932458248710773	NA
"Ccdc146"	33.8210559709427	0.0541879607224255	0.347585994201285	0.155897998269302	0.876113423167503	NA
"Rpl19-ps1"	8.2986897389417	-0.00866595848360224	0.571113135135375	-0.0151738034908759	0.98789352104241	NA
"Cdpf1"	1098.42763678804	-0.14919007305661	0.10077787185534	-1.48038523050737	0.138770469271116	0.349617479248504
"Hist1h4k"	1042.95108777899	-0.502631666362754	0.35181632748551	-1.42867634926197	0.153097278538891	0.371605313216919
"Tank"	2234.16582101237	-0.123758302218267	0.109421299940333	-1.13102569870539	0.258044275132018	0.505866565302427
"Cntn4"	31.3697833176247	-0.440121461747498	0.252519549508902	-1.74292035053699	0.0813475287254827	NA
"Aox3"	17.4884974721223	-0.628544345665437	0.380989496094695	-1.6497681749977	0.0989903602691837	NA
"Clasp1"	7731.22453646515	0.160848639612502	0.0551637516186726	2.9158393853339	0.00354733063453796	0.0336300345231958
"Lrrc51"	613.95532021232	0.206753351068667	0.139023066710632	1.48718738523451	0.136965326847265	0.347067884001268
"Gm10146"	14.6091876550494	0.653599981209034	2.38686551707085	0.273831925818397	0.784213787749237	NA
"Hhip"	114.963382486855	0.318864427900762	0.347700998892956	0.917065032645845	0.359108563086438	0.60634755154903
"Siva1"	619.734446241228	-0.237374543871645	0.147594064129097	-1.6082932960232	0.10777095823008	0.300926195373596
"Scn1a"	38.2037880744278	0.461974562771879	0.210073928289194	2.19910469868451	0.0278704785162538	NA
